"filename", "language", "XML", "Dart", "YAML", "Markdown", "JSON", "HTML", "Groovy", "Properties", "Java", "C++", "Shell Script", "Swift", "comment", "blank", "total"
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_assets/debug/out/flutter_assets/AssetManifest.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_assets/debug/out/flutter_assets/FontManifest.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_assets/debug/out/flutter_assets/lib/core/assets/login.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_assets/debug/out/flutter_assets/lib/core/assets/register.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_manifest/debug/out/AndroidManifest.xml", "XML", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 149
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_manifests/debug/AndroidManifest.xml", "XML", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 149
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_manifests/debug/output-metadata.json", "JSON", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/debug.json", "JSON", 0, 0, 0, 0, 4748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4748
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-af.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-am.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ar.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-as.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-az.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-b+sr+Latn.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-be.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-bg.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-bn.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-bs.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ca.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-cs.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-da.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-de.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-el.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-en-rAU.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-en-rCA.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-en-rGB.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-en-rIN.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-en-rXC.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-es-rUS.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-es.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-et.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-eu.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-fa.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-fi.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-fr-rCA.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-fr.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-gl.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-gu.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-hi.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-hr.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-hu.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-hy.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-in.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-is.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-it.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-iw.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ja.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ka.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-kk.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-km.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-kn.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ko.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ky.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-lo.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-lt.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-lv.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-mk.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ml.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-mn.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-mr.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ms.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-my.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-nb.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ne.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-night-v8.json", "JSON", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-nl.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-or.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-pa.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-pl.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-pt-rBR.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-pt-rPT.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-pt.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ro.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ru.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-si.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-sk.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-sl.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-sq.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-sr.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-sv.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-sw.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ta.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-te.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-th.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-tl.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-tr.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-uk.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-ur.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-uz.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-v16.json", "JSON", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-v21.json", "JSON", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-vi.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-zh-rCN.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-zh-rHK.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-zh-rTW.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values-zu.json", "JSON", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/multi-v2/values.json", "JSON", 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/merged_res_blame_folder/debug/out/single/debug.json", "JSON", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/navigation_json/debug/navigation.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/packaged_manifests/debug/AndroidManifest.xml", "XML", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 149
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/packaged_manifests/debug/output-metadata.json", "JSON", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/fatiherguder/Desktop/gazihealty/build/app/intermediates/processed_res/debug/out/output-metadata.json", "JSON", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/fatiherguder/Desktop/gazihealty/build/app/outputs/apk/debug/output-metadata.json", "JSON", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/generated/source/buildConfig/debug/io/flutter/plugins/firebase/firestore/BuildConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 2, 15
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/aapt_friendly_merged_manifests/debug/aapt/AndroidManifest.xml", "XML", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/aapt_friendly_merged_manifests/debug/aapt/output-metadata.json", "JSON", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/aar_metadata/debug/aar-metadata.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/annotation_processor_list/debug/annotationProcessors.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/incremental/mergeDebugJniLibFolders/merger.xml", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/incremental/mergeDebugShaders/merger.xml", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/incremental/packageDebugAssets/merger.xml", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/incremental/packageDebugResources/compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/incremental/packageDebugResources/merger.xml", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/library_manifest/debug/AndroidManifest.xml", "XML", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/navigation_json/debug/navigation.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fatiherguder/Desktop/gazihealty/build/cloud_firestore/intermediates/packaged_manifests/debug/output-metadata.json", "JSON", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/generated/source/buildConfig/debug/io/flutter/plugins/firebase/auth/BuildConfig.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 2, 15
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/aapt_friendly_merged_manifests/debug/aapt/AndroidManifest.xml", "XML", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/aapt_friendly_merged_manifests/debug/aapt/output-metadata.json", "JSON", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/aar_metadata/debug/aar-metadata.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 3
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/annotation_processor_list/debug/annotationProcessors.json", "JSON", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/incremental/mergeDebugJniLibFolders/merger.xml", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/incremental/mergeDebugShaders/merger.xml", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/incremental/packageDebugAssets/merger.xml", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/incremental/packageDebugResources/compile-file-map.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/fatiherguder/Desktop/gazihealty/build/firebase_auth/intermediates/incremental/packageDebugResources/merger.xml", "XML", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
